,latitude,longitude,color
16759,40.78243,-73.95541,#00aa0088
16760,40.758285,-74.000289,#aa000088
16761,40.760234,-73.984938,#00aa0088
16762,40.748599,-73.986425,#aa000088
16763,40.72687,-73.994657,#00aa0088
16764,40.753623,-73.992095,#aa000088
16765,40.765392,-73.983322,#00aa0088
16766,40.765538,-73.981934,#aa000088
16767,40.740755,-74.005188,#00aa0088
16768,40.706752,-74.004625,#aa000088
16769,40.726637,-73.988616,#00aa0088
16770,40.779805,-73.950192,#aa000088
16771,40.787448,-73.942776,#00aa0088
16772,40.707691,-74.011628,#aa000088
16773,40.718654,-73.998991,#00aa0088
16774,40.741057,-74.007703,#aa000088
16775,40.761627,-73.988302,#00aa0088
16776,40.782854,-73.957657,#aa000088
16777,40.777047,-73.97541,#00aa0088
16778,40.755035,-73.968291,#aa000088
16779,40.787665,-73.967576,#00aa0088
16780,40.762917,-73.9897,#aa000088
16781,40.750693,-73.991299,#00aa0088
16782,40.72191,-73.997605,#aa000088
16783,40.711435,-74.015945,#00aa0088
16784,40.798586,-73.959741,#aa000088
16785,40.785179,-73.979169,#00aa0088
16786,40.762755,-73.969407,#aa000088
16787,40.775651,-73.954345,#00aa0088
16788,40.747245,-74.004802,#aa000088
16789,40.774436,-73.977583,#00aa0088
16790,40.802408,-73.967918,#aa000088
16791,40.781262,-73.976134,#00aa0088
16792,40.816301,-73.939334,#aa000088
16793,40.758072,-73.972452,#00aa0088
16794,40.738703,-73.985346,#aa000088
16795,40.757338,-73.975909,#00aa0088
16796,40.733025,-73.987274,#aa000088
16797,40.756498,-73.986815,#00aa0088
16798,40.745041,-73.977061,#aa000088
16799,40.743369,-73.98397,#00aa0088
16800,40.727941,-73.999208,#aa000088
16801,40.73226,-74.000559,#00aa0088
16802,40.762565,-73.967732,#aa000088
16803,40.781926,-73.949556,#00aa0088
16804,40.750106,-73.991445,#aa000088
16805,40.758746,-73.93027,#00aa0088
16806,40.745297,-73.99096,#aa000088
16807,40.746822,-73.983742,#00aa0088
16808,40.762003,-73.960301,#aa000088
16809,40.763191,-73.969829,#00aa0088
16810,40.742589,-74.000532,#aa000088
16811,40.720041,-73.99338,#00aa0088
16812,40.744915,-73.995195,#aa000088
16813,40.837232,-73.942425,#00aa0088
16814,40.759319,-73.972502,#aa000088
16815,40.754825,-73.964499,#00aa0088
16816,40.774128,-73.874702,#aa000088
16817,40.720098,-73.956777,#00aa0088
16818,40.774124,-73.990326,#aa000088
16819,40.736241,-73.997664,#00aa0088
16820,40.708288,-74.016746,#aa000088
16821,40.713848,-74.011921,#00aa0088
16822,40.773751,-73.870996,#aa000088
16823,40.788016,-73.974067,#00aa0088
16824,40.769114,-73.954877,#aa000088
16825,40.781823,-73.982993,#00aa0088
16826,40.752158,-73.939182,#aa000088
16827,40.769527,-73.906045,#00aa0088
16828,40.764039,-73.966732,#aa000088
16829,40.763211,-73.959393,#00aa0088
16830,40.740976,-74.001621,#aa000088
16831,40.777916,-73.98197,#00aa0088
16832,40.761055,-73.98203,#aa000088
16833,40.723185,-73.976728,#00aa0088
16834,40.777461,-73.986472,#aa000088
16835,40.750193,-73.994954,#00aa0088
16836,40.77756,-73.959097,#aa000088
16837,40.726127,-74.000601,#00aa0088
16838,40.723451,-74.003062,#aa000088
16839,40.72449,-73.984576,#00aa0088
16840,40.730031,-73.989579,#aa000088
16841,40.761049,-73.997526,#00aa0088
16842,40.75847,-73.992527,#aa000088
16843,40.758268,-74.000835,#00aa0088
16844,40.726904,-73.983667,#aa000088
16845,40.729343,-74.000055,#00aa0088
16846,40.733233,-73.98987,#aa000088
16847,40.733148,-73.999497,#00aa0088
16848,40.713868,-73.992623,#aa000088
16849,40.74919,-73.988514,#00aa0088
16850,40.714205,-74.012587,#aa000088
16851,40.763309,-73.96794,#00aa0088
16852,40.724923,-73.999221,#aa000088
16853,40.749296,-73.987251,#00aa0088
16854,40.756669,-73.972222,#aa000088
16855,40.763938,-73.988794,#00aa0088
16856,40.766197,-73.987614,#aa000088
16857,40.756366,-73.975237,#00aa0088
16858,40.796316,-73.949707,#aa000088
16859,40.786384,-73.952286,#00aa0088
16860,40.707387,-74.017014,#aa000088
16861,40.71912,-74.006827,#00aa0088
16862,40.77411,-73.874628,#aa000088
16863,40.780523,-73.9462,#00aa0088
16864,40.782685,-73.955294,#aa000088
16865,40.85113,-73.939079,#00aa0088
16866,40.759103,-73.965378,#aa000088
16867,40.770425,-73.968478,#00aa0088
16868,40.76449,-73.955576,#aa000088
16869,40.760133,-73.984573,#00aa0088
16870,40.760382,-73.971135,#aa000088
16871,40.751387,-73.990779,#00aa0088
16872,40.72174,-73.999511,#aa000088
16873,40.749185,-73.992267,#00aa0088
16874,40.734488,-73.980078,#aa000088
16875,40.748505,-73.995993,#00aa0088
16876,40.771537,-73.953517,#aa000088
16877,40.800175,-73.958338,#00aa0088
16878,40.744635,-74.006689,#aa000088
16879,40.685435,-73.997818,#00aa0088
16880,40.725572,-74.00447,#aa000088
16881,40.711206,-74.008927,#00aa0088
16882,40.771645,-73.982585,#aa000088
16883,40.761356,-73.979999,#00aa0088
16884,40.7682,-73.956841,#aa000088
16885,40.764322,-73.968571,#00aa0088
16886,40.75899,-73.988825,#aa000088
16887,40.801897,-73.953293,#00aa0088
16888,40.766118,-73.967861,#aa000088
16889,40.742695,-73.986993,#00aa0088
16890,40.731283,-74.006478,#aa000088
16891,40.710108,-74.009744,#00aa0088
16892,40.75195,-73.992996,#aa000088
16893,40.760544,-74.002294,#00aa0088
16894,40.759725,-73.980403,#aa000088
16895,40.735866,-73.997864,#00aa0088
16896,40.733863,-73.986722,#aa000088
16897,40.715613,-74.007487,#00aa0088
16898,40.757869,-73.973262,#aa000088
16899,40.765487,-73.954615,#00aa0088
16900,40.749883,-73.979935,#aa000088
16901,40.724476,-73.984783,#00aa0088
16902,40.750068,-73.991268,#aa000088
16903,40.741457,-73.988283,#00aa0088
16904,40.759903,-73.964598,#aa000088
16905,40.715555,-73.993883,#00aa0088
16906,40.767458,-73.959379,#aa000088
16907,40.758987,-73.987988,#00aa0088
16908,40.728561,-73.99985,#aa000088
16909,40.711697,-73.953846,#00aa0088
16910,40.754772,-73.976916,#aa000088
16911,40.763373,-73.97742,#00aa0088
16912,40.742077,-73.991105,#aa000088
16913,40.705189,-73.930327,#00aa0088
16914,40.75487,-73.968728,#aa000088
16915,40.740062,-74.005192,#00aa0088
16916,40.759644,-73.975721,#aa000088
16917,40.70846,-74.007956,#00aa0088
16918,40.801927,-73.961202,#aa000088
16919,40.798051,-73.969711,#00aa0088
16920,40.779238,-73.95066,#aa000088
16921,40.774335,-73.94546,#00aa0088
16922,40.724992,-73.9782,#aa000088
16923,40.740662,-73.998452,#00aa0088
16924,40.759697,-73.974136,#aa000088
16925,40.75811,-73.985602,#00aa0088
16926,40.774281,-73.872464,#aa000088
16927,40.733262,-73.998956,#00aa0088
16928,40.780882,-73.952552,#aa000088
16929,40.768387,-73.861855,#00aa0088
16930,40.731784,-74.006586,#aa000088
16931,40.741105,-73.994798,#00aa0088
16932,40.739914,-74.008129,#aa000088
16933,40.739359,-73.986842,#00aa0088
16934,40.77661,-73.979345,#aa000088
16935,40.742134,-74.004435,#00aa0088
16936,40.729392,-73.98763,#aa000088
16937,40.7457,-73.993148,#00aa0088
16938,40.727174,-74.000539,#aa000088
16939,40.737486,-73.98834,#00aa0088
16940,40.756246,-73.986923,#aa000088
16941,40.751748,-73.983461,#00aa0088
16942,40.71311,-73.922636,#aa000088
16943,40.719741,-73.987347,#00aa0088
16944,40.754647,-73.976713,#aa000088
16945,40.74181,-73.977997,#00aa0088
16946,40.764744,-73.970569,#aa000088
16947,40.774387,-73.989238,#00aa0088
16948,40.751221,-73.987071,#aa000088
16949,40.798453,-73.970748,#00aa0088
16950,40.753674,-73.974885,#aa000088
16951,40.719726,-73.953243,#00aa0088
16952,40.757457,-74.00018,#aa000088
16953,40.725868,-74.005198,#00aa0088
16954,40.760659,-73.96255,#aa000088
16955,40.765213,-73.991014,#00aa0088
16956,40.777033,-73.982316,#aa000088
16957,40.757539,-73.997165,#00aa0088
16958,40.774462,-73.989296,#aa000088
16959,40.765416,-73.993072,#00aa0088
16960,40.749923,-73.981541,#aa000088
16961,40.776879,-73.949418,#00aa0088
16962,40.733993,-73.994835,#aa000088
16963,40.755218,-73.977048,#00aa0088
16964,40.773149,-73.964801,#aa000088
16965,40.78199,-73.957895,#00aa0088
16966,40.731189,-73.982177,#aa000088
16967,40.72205,-73.999635,#00aa0088
16968,40.760487,-73.980335,#aa000088
16969,40.765954,-73.983469,#00aa0088
16970,40.758335,-73.989286,#aa000088
16971,40.709687,-74.013855,#00aa0088
16972,40.729415,-73.987094,#aa000088
16973,40.673568,-73.973215,#00aa0088
16974,40.746601,-74.004872,#aa000088
16975,40.714624,-73.990944,#00aa0088
16976,40.747794,-73.981092,#aa000088
16977,40.772765,-73.958151,#00aa0088
16978,40.764016,-73.979121,#aa000088
16979,40.73551,-73.982567,#00aa0088
16980,40.738163,-73.996223,#aa000088
16981,40.750243,-73.980914,#00aa0088
16982,40.793887,-73.966923,#aa000088
16983,40.803622,-73.965206,#00aa0088
16984,40.776428,-73.976496,#aa000088
16985,40.81732,-73.944174,#00aa0088
16986,40.733181,-73.975367,#aa000088
16987,40.739222,-73.984073,#00aa0088
16988,40.714189,-73.953919,#aa000088
16989,40.719014,-73.96423,#00aa0088
16990,40.730716,-73.980596,#aa000088
16991,40.734221,-73.989152,#00aa0088
16992,40.764462,-73.961655,#aa000088
16993,40.757957,-73.981856,#00aa0088
16994,40.772067,-73.98222,#aa000088
16995,40.822132,-73.955907,#00aa0088
16996,40.769975,-73.960674,#aa000088
16997,40.760453,-73.980158,#00aa0088
16998,40.774875,-73.965469,#aa000088
16999,40.779499,-73.957925,#00aa0088
17000,40.753833,-73.96906,#aa000088
17001,40.757337,-73.983958,#00aa0088
17002,40.763543,-73.99645,#aa000088
17003,40.705726,-74.008597,#00aa0088
17004,40.773881,-73.948735,#aa000088
17005,40.758157,-73.920816,#00aa0088
17006,40.760355,-73.973423,#aa000088
17007,40.783552,-73.978712,#00aa0088
17008,40.765985,-73.960398,#aa000088
17009,40.741107,-73.985819,#00aa0088
17010,40.751416,-73.990346,#aa000088
17011,40.682003,-73.999571,#00aa0088
17012,40.752389,-73.975394,#aa000088
17013,40.744213,-73.976218,#00aa0088
17014,40.750377,-73.968591,#aa000088
17015,40.76661,-73.981761,#00aa0088
17016,40.78629,-73.957041,#aa000088
17017,40.780803,-73.976373,#00aa0088
17018,40.682567,-73.976349,#aa000088
17019,40.685361,-73.998888,#00aa0088
17020,40.768414,-73.965958,#aa000088
17021,40.774612,-73.963423,#00aa0088
17022,40.725343,-73.992203,#aa000088
17023,40.748184,-73.979778,#00aa0088
17024,40.724274,-73.996391,#aa000088
17025,40.751095,-73.978465,#00aa0088
17026,40.734755,-73.991371,#aa000088
17027,40.745679,-74.005147,#00aa0088
17028,40.78434,-73.977598,#aa000088
17029,40.798486,-73.967245,#00aa0088
17030,40.721542,-73.993522,#aa000088
17031,40.727592,-73.981682,#00aa0088
17032,40.702518,-73.989709,#aa000088
17033,40.675482,-73.974797,#00aa0088
17034,40.745353,-73.98694,#aa000088
17035,40.752473,-73.996282,#00aa0088
17036,40.747979,-73.98831,#aa000088
17037,40.750433,-73.97457,#00aa0088
17038,40.76492,-73.968289,#aa000088
17039,40.764245,-73.976384,#00aa0088
17040,40.771541,-73.961187,#aa000088
17041,40.736815,-73.990626,#00aa0088
17042,40.724916,-73.992319,#aa000088
17043,40.740838,-74.004914,#00aa0088
17044,40.766663,-73.986713,#aa000088
17045,40.760503,-73.975497,#00aa0088
17046,40.773137,-73.885516,#aa000088
17047,40.763185,-73.958703,#00aa0088
17048,40.770591,-73.956696,#aa000088
17049,40.741976,-73.974945,#00aa0088
17050,40.801113,-73.961598,#aa000088
17051,40.76251,-73.978757,#00aa0088
17052,40.753737,-73.983044,#aa000088
17053,40.784311,-73.973739,#00aa0088
17054,40.707564,-74.016702,#aa000088
17055,40.751413,-73.974224,#00aa0088
17056,40.765428,-73.979958,#aa000088
17057,40.788659,-73.969411,#00aa0088
17058,40.741393,-74.005357,#aa000088
17059,40.723087,-74.002664,#00aa0088
17060,40.753267,-73.969842,#aa000088
17061,40.740793,-73.99464,#00aa0088
17062,40.741222,-73.98614,#aa000088
17063,40.747771,-73.996402,#00aa0088
17064,40.753623,-73.97922,#aa000088
17065,40.754034,-73.990828,#00aa0088
17066,40.742885,-73.977237,#aa000088
17067,40.761198,-73.960773,#00aa0088
17068,40.773193,-73.964481,#aa000088
17069,40.760106,-73.968004,#00aa0088
17070,40.763251,-73.975825,#aa000088
17071,40.749638,-73.999149,#00aa0088
17072,40.740508,-73.986185,#aa000088
17073,40.760037,-73.979721,#00aa0088
17074,40.738642,-73.999777,#aa000088
17075,40.765117,-73.987113,#00aa0088
17076,40.735447,-73.991679,#aa000088
17077,40.75612,-74.002626,#00aa0088
17078,40.776681,-73.949312,#aa000088
17079,40.764125,-73.954226,#00aa0088
17080,40.780034,-73.9444,#aa000088
17081,40.758655,-73.984828,#00aa0088
17082,40.769209,-73.983505,#aa000088
17083,40.745861,-74.001957,#00aa0088
17084,40.751474,-73.985528,#aa000088
17085,40.759092,-73.982335,#00aa0088
17086,40.764536,-73.98257,#aa000088
17087,40.757481,-73.973897,#00aa0088
17088,40.77165,-73.982162,#aa000088
17089,40.735767,-74.005972,#00aa0088
17090,40.72214,-74.003949,#aa000088
17091,40.733241,-73.998632,#00aa0088
17092,40.684146,-73.978337,#aa000088
17093,40.710787,-73.967903,#00aa0088
17094,40.744509,-73.9732,#aa000088
17095,40.743191,-73.989319,#00aa0088
17096,40.78891,-73.970176,#aa000088
17097,40.785251,-73.957833,#00aa0088
17098,40.756237,-73.975255,#aa000088
17099,40.74674,-73.979383,#00aa0088
17100,40.735597,-74.00171,#aa000088
17101,40.745775,-73.990545,#00aa0088
17102,40.733572,-73.986866,#aa000088
17103,40.759693,-73.993582,#00aa0088
17104,40.794458,-73.971774,#aa000088
17105,40.824891,-73.949,#00aa0088
17106,40.772501,-73.958691,#aa000088
17107,40.718741,-74.009797,#00aa0088
17108,40.783101,-73.950353,#aa000088
17109,40.772621,-73.964588,#00aa0088
17110,40.764907,-73.981715,#aa000088
17111,40.716976,-74.01457,#00aa0088
17112,40.744018,-73.973253,#aa000088
17113,40.768872,-73.955226,#00aa0088
17114,40.751742,-73.982558,#aa000088
17115,40.742463,-73.975196,#00aa0088
17116,40.6828,-73.997972,#aa000088
17117,40.738488,-73.993433,#00aa0088
17118,40.812017,-73.961147,#aa000088
17119,40.755673,-73.973517,#00aa0088
17120,40.76748,-73.966295,#aa000088
17121,40.744825,-73.980577,#00aa0088
17122,40.762633,-73.984878,#aa000088
17123,40.769208,-73.98478,#00aa0088
17124,40.768873,-73.952126,#aa000088
17125,40.703364,-73.990667,#00aa0088
17126,40.770114,-73.987622,#aa000088
17127,40.792131,-73.971554,#00aa0088
17128,40.787728,-73.955525,#aa000088
17129,40.768968,-73.961102,#00aa0088
17130,40.762725,-73.977285,#aa000088
17131,40.779743,-73.960253,#00aa0088
17132,40.677116,-74.000661,#aa000088
17133,40.680533,-73.997256,#00aa0088
17134,40.759472,-73.994193,#aa000088
17135,40.746437,-73.972585,#00aa0088
17136,40.745538,-73.986575,#aa000088
17137,40.702696,-74.011195,#00aa0088
17138,40.731358,-73.993925,#aa000088
17139,40.752572,-73.985467,#00aa0088
17140,40.782637,-73.978517,#aa000088
17141,40.781801,-73.955833,#00aa0088
17142,40.736632,-73.981761,#aa000088
17143,40.748527,-73.982711,#00aa0088
17144,40.751312,-73.990617,#aa000088
17145,40.730208,-73.983416,#00aa0088
17146,40.744547,-73.981035,#aa000088
17147,40.704973,-74.015805,#00aa0088
17148,40.774197,-73.871901,#aa000088
17149,40.765327,-73.965963,#00aa0088
17150,40.776244,-73.956007,#aa000088
17151,40.75289,-73.996836,#00aa0088
17152,40.76327,-73.974253,#aa000088
17153,40.75252,-73.969032,#00aa0088
17154,40.723604,-73.996396,#aa000088
17155,40.730749,-73.995381,#00aa0088
17156,40.759973,-73.979277,#aa000088
17157,40.758155,-73.97756,#00aa0088
17158,40.726171,-73.989389,#aa000088
17159,40.725672,-73.997829,#00aa0088
17160,40.788648,-73.953146,#aa000088
17161,40.805397,-73.93984,#00aa0088
17162,40.753024,-73.978114,#aa000088
17163,40.742321,-73.984847,#00aa0088
17164,40.748325,-74.003786,#aa000088
17165,40.742258,-74.004268,#00aa0088
17166,40.753493,-73.972652,#aa000088
17167,40.748555,-73.912228,#00aa0088
17168,40.736464,-73.987075,#aa000088
17169,40.725683,-73.983941,#00aa0088
17170,40.779688,-73.981411,#aa000088
17171,40.761765,-73.971465,#00aa0088
17172,40.754119,-73.999645,#aa000088
17173,40.708975,-74.009125,#00aa0088
17174,40.750117,-73.994338,#aa000088
17175,40.74725,-73.972439,#00aa0088
17176,40.762487,-73.963087,#aa000088
17177,40.73494,-73.98328,#00aa0088
17178,40.780772,-73.952822,#aa000088
17179,40.785903,-73.972447,#00aa0088
17180,40.716546,-73.997146,#aa000088
17181,40.731057,-73.989808,#00aa0088
17182,40.752297,-73.975349,#aa000088
17183,40.715816,-74.013375,#00aa0088
17184,40.759828,-73.995374,#aa000088
17185,40.76522,-73.987655,#00aa0088
17186,40.749679,-73.991499,#aa000088
17187,40.777936,-73.950975,#00aa0088
17188,40.750633,-73.987078,#aa000088
17189,40.76832,-73.861723,#00aa0088
17190,40.744566,-73.99156,#aa000088
17191,40.762671,-73.986008,#00aa0088
17192,40.74506,-73.980491,#aa000088
17193,40.764434,-73.965864,#00aa0088
17194,40.711115,-73.951161,#aa000088
17195,40.721197,-73.958591,#00aa0088
17196,40.768014,-73.981103,#aa000088
17197,40.756583,-73.973355,#00aa0088
17198,40.787904,-73.978169,#aa000088
17199,40.74979,-74.002739,#00aa0088
17200,40.75785,-73.984939,#aa000088
17201,40.756224,-73.964347,#00aa0088
17202,40.769827,-73.954809,#aa000088
17203,40.761261,-73.971295,#00aa0088
17204,40.763641,-73.985315,#aa000088
17205,40.769597,-73.950577,#00aa0088
17206,40.766685,-73.953848,#aa000088
17207,40.755727,-73.964524,#00aa0088
17208,40.721091,-73.989309,#aa000088
17209,40.732423,-73.984974,#00aa0088
17210,40.768217,-73.952742,#aa000088
17211,40.763981,-73.961852,#00aa0088
17212,40.745604,-73.981294,#aa000088
17213,40.751828,-73.994603,#00aa0088
17214,40.77394,-73.873205,#aa000088
17215,40.736537,-73.876893,#00aa0088
17216,40.743235,-73.979877,#aa000088
17217,40.753113,-73.972765,#00aa0088
17218,40.715904,-74.006983,#aa000088
17219,40.733603,-74.007804,#00aa0088
17220,40.712329,-74.013741,#aa000088
17221,40.761076,-73.98599,#00aa0088
17222,40.742779,-73.996679,#aa000088
17223,40.729464,-74.001919,#00aa0088
17224,40.75484,-73.991773,#aa000088
17225,40.764122,-73.988516,#00aa0088
17226,40.718197,-73.999866,#aa000088
17227,40.763518,-73.990975,#00aa0088
17228,40.785438,-73.979201,#aa000088
17229,40.774922,-73.988227,#00aa0088
17230,40.754569,-73.968478,#aa000088
17231,40.756065,-73.981014,#00aa0088
17232,40.775726,-73.987761,#aa000088
17233,40.768534,-73.987443,#00aa0088
17234,40.77931,-73.959283,#aa000088
17235,40.784422,-73.949896,#00aa0088
17236,40.779703,-73.960168,#aa000088
17237,40.777954,-73.952142,#00aa0088
17238,40.735165,-73.991585,#aa000088
17239,40.765541,-73.984089,#00aa0088
17240,40.759881,-73.964803,#aa000088
17241,40.741533,-73.985638,#00aa0088
17242,40.752218,-73.975047,#aa000088
17243,40.748153,-73.989092,#00aa0088
17244,40.748322,-73.988807,#aa000088
17245,40.760165,-73.994665,#00aa0088
17246,40.773663,-73.981256,#aa000088
17247,40.782549,-73.978734,#00aa0088
17248,40.752924,-74.004006,#aa000088
17249,40.745652,-73.993774,#00aa0088
17250,40.694824,-73.983995,#aa000088
17251,40.723633,-73.939438,#00aa0088
17252,40.789586,-73.969877,#aa000088
17253,40.767909,-73.964902,#00aa0088
17254,40.786981,-73.953134,#aa000088
17255,40.748572,-73.985281,#00aa0088
17256,40.732786,-73.987764,#aa000088
17257,40.744285,-73.988321,#00aa0088
17258,40.755212,-73.994953,#aa000088
17259,40.745927,-74.0018,#00aa0088
17260,40.750733,-73.980701,#aa000088
17261,40.773745,-73.870384,#00aa0088
17262,40.737575,-73.991195,#aa000088
17263,40.750042,-73.979685,#00aa0088
17264,40.674946,-73.944623,#aa000088
17265,40.688599,-73.963097,#00aa0088
17266,40.741087,-73.978619,#aa000088
17267,40.767981,-73.982012,#00aa0088
17268,40.763128,-73.98251,#aa000088
17269,40.769143,-73.993073,#00aa0088
17270,40.776547,-73.952826,#aa000088
17271,40.734008,-73.981116,#00aa0088
17272,40.756343,-73.967518,#aa000088
17273,40.76047,-73.958106,#00aa0088
17274,40.72664,-74.002598,#aa000088
17275,40.720643,-74.010196,#00aa0088
17276,40.794699,-73.94451,#aa000088
17277,40.787043,-73.977702,#00aa0088
17278,40.762339,-73.960357,#aa000088
17279,40.747944,-73.98073,#00aa0088
17280,40.735723,-73.985508,#aa000088
17281,40.741433,-74.004363,#00aa0088
17282,40.786934,-73.945202,#aa000088
17283,40.776165,-73.943958,#00aa0088
17284,40.772815,-73.958319,#aa000088
17285,40.749952,-73.982536,#00aa0088
17286,40.803251,-73.956355,#aa000088
17287,40.74361,-73.980653,#00aa0088
17288,40.725534,-73.996676,#aa000088
17289,40.740572,-74.005768,#00aa0088
17290,40.724647,-73.978552,#aa000088
17291,40.719064,-73.984945,#00aa0088
17292,40.736513,-74.006549,#aa000088
17293,40.744437,-73.998937,#00aa0088
17294,40.777363,-73.955186,#aa000088
17295,40.713457,-74.009157,#00aa0088
17296,40.771351,-73.987073,#aa000088
17297,40.784076,-73.950158,#00aa0088
17298,40.737746,-74.000221,#aa000088
17299,40.741977,-73.99094,#00aa0088
17300,40.738034,-73.980928,#aa000088
17301,40.722343,-74.000581,#00aa0088
17302,40.713517,-74.009913,#aa000088
17303,40.709141,-74.007139,#00aa0088
17304,40.761632,-73.990335,#aa000088
17305,40.774183,-73.984966,#00aa0088
17306,40.771645,-73.961368,#aa000088
17307,40.745951,-73.980306,#00aa0088
17308,40.734203,-74.008506,#aa000088
17309,40.774497,-73.872762,#00aa0088
17310,40.783136,-73.974224,#aa000088
17311,40.779646,-73.953486,#00aa0088
17312,40.778565,-73.981535,#aa000088
17313,40.770251,-73.990537,#00aa0088
17314,40.741776,-73.98889,#aa000088
17315,40.776147,-73.956413,#00aa0088
17316,40.770184,-73.951597,#aa000088
17317,40.766698,-73.964983,#00aa0088
17318,40.760116,-73.969646,#aa000088
17319,40.787233,-73.941923,#00aa0088
17320,40.734697,-74.00244,#aa000088
17321,40.746683,-73.989999,#00aa0088
17322,40.770556,-73.966471,#aa000088
17323,40.735971,-73.996006,#00aa0088
17324,40.761855,-73.966319,#aa000088
17325,40.752911,-73.981274,#00aa0088
17326,40.740147,-74.005797,#aa000088
17327,40.737258,-73.996613,#00aa0088
17328,40.748007,-73.989214,#aa000088
17329,40.762778,-73.908236,#00aa0088
17330,40.745963,-74.005331,#aa000088
17331,40.721342,-73.99487,#00aa0088
17332,40.706623,-74.006272,#aa000088
17333,40.715142,-74.001955,#00aa0088
17334,40.732728,-73.992026,#aa000088
17335,40.745699,-73.999357,#00aa0088
17336,40.735405,-73.989786,#aa000088
17337,40.749918,-73.975566,#00aa0088
17338,40.713563,-73.997984,#aa000088
17339,40.736029,-73.983066,#00aa0088
17340,40.733562,-73.986905,#aa000088
17341,40.751986,-73.986948,#00aa0088
17342,40.754493,-73.990472,#aa000088
17343,40.741794,-74.003614,#00aa0088
17344,40.759854,-73.995235,#aa000088
17345,40.757727,-73.982558,#00aa0088
17346,40.742198,-74.00462,#aa000088
17347,40.722725,-73.986035,#00aa0088
17348,40.761428,-73.983923,#aa000088
17349,40.748315,-73.984012,#00aa0088
17350,40.74214,-74.004131,#aa000088
17351,40.752662,-73.97956,#00aa0088
17352,40.758429,-73.992912,#aa000088
17353,40.741395,-73.989936,#00aa0088
17354,40.763408,-73.981196,#aa000088
17355,40.765492,-73.980114,#00aa0088
17356,40.769991,-73.960436,#aa000088
17357,40.782906,-73.951043,#00aa0088
17358,40.733719,-74.002318,#aa000088
17359,40.642588,-73.980082,#00aa0088
17360,40.761791,-73.973037,#aa000088
17361,40.737766,-73.991632,#00aa0088
17362,40.766942,-73.956573,#aa000088
17363,40.782782,-73.95116,#00aa0088
17364,40.772511,-73.981994,#aa000088
17365,40.780933,-73.98097,#00aa0088
17366,40.781825,-73.979377,#aa000088
17367,40.745525,-73.977538,#00aa0088
17368,40.734635,-73.999873,#aa000088
17369,40.732497,-73.9901,#00aa0088
17370,40.752933,-73.97482,#aa000088
17371,40.774792,-73.956843,#00aa0088
17372,40.718936,-73.988875,#aa000088
17373,40.737424,-73.986414,#00aa0088
17374,40.720236,-73.996991,#aa000088
17375,40.733864,-74.00161,#00aa0088
17376,40.754324,-73.975837,#aa000088
17377,40.728937,-73.98139,#00aa0088
17378,40.764062,-73.970536,#aa000088
17379,40.778984,-73.948335,#00aa0088
17380,40.794418,-73.962766,#aa000088
17381,40.787069,-73.953912,#00aa0088
17382,40.757003,-74.001296,#aa000088
17383,40.727153,-74.006144,#00aa0088
17384,40.734374,-73.993267,#aa000088
17385,40.714558,-73.990277,#00aa0088
17386,40.778208,-73.956933,#aa000088
17387,40.76039,-73.976024,#00aa0088
17388,40.73361,-74.00299,#aa000088
17389,40.721542,-73.99519,#00aa0088
17390,40.768875,-73.985236,#aa000088
17391,40.714371,-73.965426,#00aa0088
17392,40.763225,-73.982794,#aa000088
17393,40.732412,-73.987721,#00aa0088
17394,40.725605,-73.99715,#aa000088
17395,40.783367,-73.976418,#00aa0088
17396,40.743693,-73.984269,#aa000088
17397,40.756248,-73.983168,#00aa0088
17398,40.772722,-73.949577,#aa000088
17399,40.774118,-73.951332,#00aa0088
17400,40.717045,-74.009945,#aa000088
17401,40.739889,-74.005318,#00aa0088
17402,40.764205,-73.966702,#aa000088
17403,40.752821,-73.99416,#00aa0088
17404,40.718621,-74.002544,#aa000088
17405,40.722638,-73.997092,#00aa0088
17406,40.730761,-73.990607,#aa000088
17407,40.732521,-73.993828,#00aa0088
17408,40.76117,-73.999069,#aa000088
17409,40.765334,-73.9855,#00aa0088
17410,40.730737,-73.983269,#aa000088
17411,40.711581,-74.007225,#00aa0088
17412,40.707645,-74.016992,#aa000088
17413,40.763383,-73.956312,#00aa0088
17414,40.76243,-73.98259,#aa000088
17415,40.743642,-73.958965,#00aa0088
17416,40.716997,-74.012809,#aa000088
17417,40.742388,-74.004344,#00aa0088
17418,40.757335,-73.960782,#aa000088
17419,40.751823,-73.977233,#00aa0088
17420,40.758758,-73.965807,#aa000088
17421,40.748722,-73.992639,#00aa0088
17422,40.762718,-73.983201,#aa000088
17423,40.748084,-73.992452,#00aa0088
17424,40.785554,-73.969071,#aa000088
17425,40.720995,-73.993799,#00aa0088
17426,40.739337,-73.987132,#aa000088
17427,40.778212,-73.962368,#00aa0088
17428,40.761423,-73.930484,#aa000088
17429,40.76525,-73.991032,#00aa0088
17430,40.763428,-73.985376,#aa000088
17431,40.759262,-73.973684,#00aa0088
17432,40.749803,-73.981731,#aa000088
17433,40.764305,-73.958526,#00aa0088
17434,40.747261,-73.997028,#aa000088
17435,40.776711,-73.981186,#00aa0088
17436,40.791683,-73.974199,#aa000088
17437,40.740233,-73.990331,#00aa0088
17438,40.774282,-73.951376,#aa000088
17439,40.756901,-73.974623,#00aa0088
17440,40.754696,-73.971435,#aa000088
